ID,Name,Category,Type,Rating,Download Link,Download Size,Download OS
417,SIKA Oriental Scale,Folk/Ethnic,Oriental instruments,3.864,https://plugins4free.com/get_plug/HTTsika.zip,70.6,Windows x86
406,Electrik GuitarZ,Guitar/Bass,Electric guitar,3.475,https://plugins4free.com/get_plug/DSK_ElectriK_GuitarZ.zip,10.6,Windows x86
427,WS 2,Hybrid/Other,Hybrid synth,4.2,https://plugins4free.com/get_plug/GTG_WS_2.zip,null,Windows x86
429,Noisie,Analog,3 osc analog synth,4.9,https://plugins4free.com/get_plug/Noisie.zip,3.6,Windows x86
421,MS 2008,Synthesizers,Analog synth,3.843,https://plugins4free.com/get_plug/MS_2008.zip,0.9,Windows x86
412,Wollo Drone,Analog,Analog synth,4.308,https://plugins4free.com/get_plug/Wollo_Drone.zip,1.7,Windows x86
443,Morphiza Mk2,Organs,Transistor organ,3.923,https://plugins4free.com/get_plug/Morphiza2.zip,1.7,Windows x86
401,Microrock,Guitar/Bass,Physically modelled bass,3.8,https://plugins4free.com/get_plug/microrock.zip,null,Windows x86
437,Phasm,Ambient,Pad synth,4.37,https://plugins4free.com/get_plug/phasm.zip,1.6,Windows x86
442,PhazOsc,Hybrid/Other,Phase distortion synth,3.919,https://plugins4free.com/get_plug/PhazOscVSTi.zip,1.1,Windows x86
410,RhodeZ,Keyboards,Rhodes piano,3.39,https://plugins4free.com/get_plug/DSK_RhodeZ.zip,12.6,Windows x86
432,REDIUM,Ambient,Phase modulation synth,3.3,https://plugins4free.com/get_plug/redium.zip,1.2,Windows x86
436,FlexSnare,Single_drums,Snare drum,3.318,https://plugins4free.com/get_plug/Flex_Snare.zip,null,Windows x86
405,MiniMogueVA,Synthesizers,Minimoog emulation,4.364,https://plugins4free.com/get_plug/MinimogueVA.zip,1.6,Windows x86
425,plastique,Lo-fi,Retro subtractive synth,3.438,https://plugins4free.com/get_plug/plastique.zip,2.2,Windows x86
434,Daedalus,Seq/Arp,Analog synth,3.579,https://plugins4free.com/get_plug/daedalus.zip,2.6,Windows x86
430,Ultrasonique,Seq/Arp,Wave player / synth,4.176,https://plugins4free.com/get_plug/ultrasonique.zip,2.9,Windows x86
415,OP-X FREE,Synthesizers,Oberheim emulation,4.343,https://plugins4free.com/get_plug/opxfree.zip,2.5,Windows x86
424,Microtrance,Analog,Analog  synth,4.5,https://plugins4free.com/get_plug/Microtrance.zip,0.7,Windows x86
431,PhadiZ,Hybrid/Other,Phase distortion synth,4.25,https://plugins4free.com/get_plug/Phadiz.zip,0.6,Windows x86
426,Pulsar 4,Analog,Analog  synth,3.333,https://plugins4free.com/get_plug/Pulsar4.zip,0.9,Windows x86
435,Juno 6,Synthesizers,Juno-6 emulation,2.717,https://plugins4free.com/get_plug/VstJuno6.zip,0.2,Windows x86
423,mini DrumZ 2,Drumkits,Electro drums rompler,3.675,https://plugins4free.com/get_plug/DSK_mini_DRUMZ_2.zip,12.4,Windows x86
440,Astralis Baby Bion,Ambient,Ambient synth,4.12,https://plugins4free.com/get_plug/Astralis_Baby_Bion_1-0.zip,2.5,Windows x86
441,Axons,Seq/Arp,3 arpeggiators synth,3.492,https://plugins4free.com/get_plug/axons.zip,1.5,Windows x86
439,TR-909,Drum_machines,TR-909 emulation,3.745,https://plugins4free.com/get_plug/TN-909.zip,5.9,Windows x86
444,NoiseWork,Misc.,Noise synth,3.4,https://plugins4free.com/get_plug/NoiseWork.zip,1.4,Windows x86
446,GCBS4,Hybrid/Other,Guitar controlled bass synth,3,https://plugins4free.com/get_plug/GCBS4.zip,1.5,Windows x86
445,Synthopia 2,Hybrid/Other,Multi-layer synth,3.594,https://plugins4free.com/get_plug/DSK_Synthopia_2.zip,34.4,Windows x86
447,AnalogDelay,Delay/Echo,Delay,3.645,https://plugins4free.com/get_plug/AnalogDelay-1.0.1-win32.zip,0.8,Windows x86
433,Grizzly,Drumkits,Drum kit sampler,3.771,https://plugins4free.com/get_plug/grizzly.zip,6,Windows x86
422,ST 2008,Analog,Analog polyphonic synth,4.263,https://plugins4free.com/get_plug/GTG_ST_2008.zip,0.8,Windows x86
448,Bionicdelay,Delay/Echo,Delay,4.276,https://plugins4free.com/get_plug/bionicdelay1_2.zip,0.9,Windows x86
488,Kitchen Sync,null,null,3.333,https://plugins4free.com/get_plug/kitchen_sync.zip,1.2,Windows x86
452,Elottronix,Delay/Echo,Delay,3.889,https://plugins4free.com/get_plug/elottronix_v13.zip,0.9,Windows x86
461,Reverbering,null,null,4,https://plugins4free.com/get_plug/reverbering.zip,0.8,Windows x86
471,ReaComp,Dynamics,Compressor,3.909,https://plugins4free.com/get_plug/reacomp-x64.zip,null,Windows x64
450,DuckDelay,Delay/Echo,Delay,3.25,https://plugins4free.com/get_plug/MdspDuckDelay-win32.zip,0.5,Windows x86
453,Pudding,Delay/Echo,Delay,4,https://plugins4free.com/get_plug/tb_pudding_1_2.zip,null,Windows x86
457,FreeverbToo,Reverb,Gate reverb,4.515,https://plugins4free.com/get_plug/freeToo172_x64.zip,null,Windows x64
455,DuckVerb,null,null,3.333,https://plugins4free.com/get_plug/MdspDuckVerb-win32.zip,0.6,Windows x86
496,ndcTrem+,Modulation,Tremolo,null,https://plugins4free.com/get_plug/ndcTrem.zip,0.1,Windows x86
497,The Modulator,null,null,4,https://plugins4free.com/get_plug/TheModulator.zip,0.1,Windows x86
476,A0 Parametric Equalizer,EQ,Parametric EQ,3.211,https://plugins4free.com/get_plug/a0eq.zip,0.3,Windows x86
449,DeeLay,Delay/Echo,Delay,4,https://plugins4free.com/get_plug/deelay.zip,0.9,Windows x86
487,Blue Cat Flanger,Modulation,Vintage flanger,3.5,https://plugins4free.com/get_plug/BlueCatFlangerVST-x64Setup.zip,8.2,Windows x64
494,MB MooRiMo,Modulation,Ring modulator,null,https://plugins4free.com/get_plug/MBMooRiMo.zip,1.7,Windows x86
495,Phaz-Zoar,Modulation,Phaser,null,https://plugins4free.com/get_plug/Phaz-Zoar.zip,2,Windows x86
473,ReaDelay,Delay/Echo,Multitap delay,3.455,https://plugins4free.com/get_plug/readelay-x64.zip,null,Windows x64
468,GeneComp3,Dynamics,Multiband compressor,3.143,https://plugins4free.com/get_plug/GeneComp3.zip,0.2,Windows x86
458,GlaceVerb,null,null,3.949,https://plugins4free.com/get_plug/GlaceVerb.zip,1.5,Windows x86
484,Chorus CH2,Modulation,Chorus,4.4,https://plugins4free.com/get_plug/ChorusCH2.zip,0.3,Windows x86
483,Pushtec 5+1A,EQ,6 band EQ,4.556,https://plugins4free.com/get_plug/Pushtec.zip,11.5,Windows x86
459,Modern Spacer,null,null,4.263,https://plugins4free.com/get_plug/ModernSpacer.zip,1.3,Windows x86
463,Wurr Audio Reverb,null,null,3.714,https://plugins4free.com/get_plug/WAReverb_11.zip,0.9,Windows x86
498,2Rule Filter,Filtering,Self-resonant filter,4.2,https://plugins4free.com/get_plug/2RuleFilterCB.zip,0.5,Windows x86
474,DualDelay,Delay/Echo,Delay,3.4,https://plugins4free.com/get_plug/DualDelay.zip,0.1,Windows x86
489,X-Flanger,Modulation,Flanger,3.75,https://plugins4free.com/get_plug/X-Flanger.zip,1.1,Windows x86
454,RetroDelay,Delay/Echo,Delay,4.25,https://plugins4free.com/get_plug/retrodelay.zip,0.3,Windows x86
464,W1Limiter,Dynamics,Limiter,4.833,https://plugins4free.com/get_plug/W1Limiter.zip,3.4,Windows x86
467,GranComp3,Dynamics,Multiband compressor,3.5,https://plugins4free.com/get_plug/GranComp3.zip,0.2,Windows x86
475,TapeDelay,Delay/Echo,Delay,4.455,https://plugins4free.com/get_plug/E-Phonic_TapeDelay_v02.zip,null,Windows x86
469,GeneComp,Dynamics,Compressor,3.75,https://plugins4free.com/get_plug/GeneComp.zip,0.2,Windows x86
462,V90,null,null,4,https://plugins4free.com/get_plug/v90.zip,0.7,Windows x86
485,MonstaChorus,Modulation,Chorus,4.444,https://plugins4free.com/get_plug/MonstaChorus.zip,0.9,Windows x86
472,ReaXcomp,Mastering/Strip,Unlimited band compressor,4.2,https://plugins4free.com/get_plug/reaxcomp-x64.zip,0.1,Windows x64
493,MB MooPhaz,Modulation,Phaser,null,https://plugins4free.com/get_plug/MBMooPhaz.zip,1.7,Windows x86
477,Noname EQ,EQ,Parametric EQ,3.833,https://plugins4free.com/get_plug/NonameEQ.zip,0.3,Windows x86
470,GranComp,Dynamics,Compressor,3.692,https://plugins4free.com/get_plug/GranComp.zip,0.2,Windows x86
451,EchoLive,Delay/Echo,Echo,3.5,https://plugins4free.com/get_plug/echolive1_0.zip,1.2,Windows x86
479,Posihfopit,EQ,Soft clip EQ,3.667,https://plugins4free.com/get_plug/Posihfopit.zip,1.7,Windows x86
438,BSTATION 2,Seq/Arp,Bass synth,3.909,https://plugins4free.com/get_plug/b-station.zip,1.4,Windows x86
499,Naive LPF,Filtering,Filter,4.125,https://plugins4free.com/get_plug/NaiveLPF_06.zip,5.5,Windows x86
486,Blue Cat Chorus,Modulation,Vintage chorus,4.133,https://plugins4free.com/get_plug/BlueCatChorusVST-x64Setup.zip,7.8,Windows x64
478,ReaEQ,EQ,IIR  EQ,4.161,https://plugins4free.com/get_plug/reaeq-x64.zip,0.1,Windows x64
502,DA-Wha,Modulation,Wha Wha,2.4,https://plugins4free.com/get_plug/DA-Wha.zip,1.3,Windows x86
507,MBole Filter,Filtering,Filter,4.2,https://plugins4free.com/get_plug/MBoleFilter.zip,1.3,Windows x86
506,Little Duck,Filtering,Filter,4.125,https://plugins4free.com/get_plug/LittleDuck.zip,0.6,Windows x86
500,Filterizer,Filtering,Filter,3,https://plugins4free.com/get_plug/Filterizer.zip,0.4,Windows x86
515,SEND,Spectral,Enhancer,4.6,https://plugins4free.com/get_plug/Send.zip,0.2,Windows x86
501,BCheese,Filtering,Multi-mode filter,3,https://plugins4free.com/get_plug/BCheese.zip,0.7,Windows x86
508,Mutine,Filtering,Filter,4.667,https://plugins4free.com/get_plug/Mutine.zip,1.1,Windows x86
521,Stereoizer,Spatial,Stereo imager,2.714,https://plugins4free.com/get_plug/Stereoizer.zip,1.4,Windows x86
516,DtBlkFx,Spectral,Spectral Processor,4.25,https://plugins4free.com/get_plug/DtBlkFx.zip,3.4,Windows x86
510,NorthPole,Filtering,4-pole filter,4.333,https://plugins4free.com/get_plug/npole.zip,null,Windows x86
517,ADopplerEn,Spatial,Doppler,3.2,https://plugins4free.com/get_plug/ADopplerEn.zip,0.4,Windows x86
523,UpStereo,Spatial,Stereo imager,4.095,https://plugins4free.com/get_plug/UpStereo.zip,1.3,Windows x86
529,Spaceman,Lo-fiFx,Lo-fi vocals,3.5,https://plugins4free.com/get_plug/Spaceman.zip,null,Windows x86
513,X-cita,Spectral,Exciter,3.696,https://plugins4free.com/get_plug/X-cita.zip,1.5,Windows x86
512,Dominion,Spectral,Signal modelling,4,https://plugins4free.com/get_plug/Dominion.zip,0.3,Windows x86
511,Sumo,Spectral,Exciter /  Enhancer,4.545,https://plugins4free.com/get_plug/sumo.zip,1.2,Windows x86
520,AutoPan,Spatial,Panner,3.467,https://plugins4free.com/get_plug/AutoPan.zip,null,Windows x86
519,Omnisone,Spatial,Stereo imager,null,https://plugins4free.com/get_plug/Omnisone.zip,0.3,Windows x86
527,Milli Vinylli,Preamp/Sim,Vinyl simulator,3.629,https://plugins4free.com/get_plug/milli_vinylli.zip,null,Windows x86
524,Odaku Effect,Lo-fiFx,Bitcrusher,3.5,https://plugins4free.com/get_plug/OdakuEffect.zip,1.1,Windows x86
528,MB cRushy,Lo-fiFx,Bitcrusher,4.222,https://plugins4free.com/get_plug/MBcRushy.zip,1.2,Windows x86
525,LOFI,Lo-fiFx,Lo-fi tool,4.222,https://plugins4free.com/get_plug/LOFI.zip,0,Windows x86
533,SplineTime,MultiFX,Multi-effects,null,https://plugins4free.com/get_plug/SplineTime.zip,0.9,Windows x86
534,Pan-Oh!-Rama,MultiFX,LFO  multi-effects,null,https://plugins4free.com/get_plug/Pan-Oh!-Rama.zip,2.6,Windows x86
530,LFX-1310,MultiFX,Multi-effects,4.452,https://plugins4free.com/get_plug/LFX1310.zip,0.8,Windows x86
539,Blockfish,Dynamics,Compressor,4.167,https://plugins4free.com/get_plug/Blockfish.zip,0.6,Windows x86
537,Spitfish,Gate/Deesser,De-esser,3.764,https://plugins4free.com/get_plug/Spitfish.zip,0.5,Windows x86
540,ReaGate,Gate/Deesser,Noise gate,3.778,https://plugins4free.com/get_plug/reagate-x64.zip,null,Windows x64
532,Wollo Spacer,MultiFX,Multi-effects,4,https://plugins4free.com/get_plug/WolloSpacer.zip,1.1,Windows x86
543,RoomReverb,null,null,4.25,https://plugins4free.com/get_plug/RoomReverb.zip,0.3,Windows x86
538,Floorfish,Gate/Deesser,Expander / Gate,3.297,https://plugins4free.com/get_plug/Floorfish.zip,0.5,Windows x86
545,Omniverb,Reverb,Gate reverb,4.059,https://plugins4free.com/get_plug/Omniverb.zip,0.2,Windows x86
546,StormGate1,Gate/Deesser,Rhythmic gate,3.643,https://plugins4free.com/get_plug/araldfx_stormgate_1c.exe,0.4,Windows x86
547,Sidechain Gate,Gate/Deesser,Sidechain expander / gate,3.4,https://plugins4free.com/get_plug/SidechainGate.zip,0.2,Windows x86
535,Stardust,Mastering/Strip,Mastering tools,3.875,https://plugins4free.com/get_plug/Stardust.zip,0.2,Windows x86
552,FuzzPlus,Distortion/OD,Fuzz,4.545,https://plugins4free.com/get_plug/FuzzPlus.zip,0.3,Windows x86
509,Sweepie,Filtering,Sweep filter,2.8,https://plugins4free.com/get_plug/Sweepie.zip,1.4,Windows x86
503,Minion,Filtering,Filter,4.167,https://plugins4free.com/get_plug/Minion.zip,0.2,Windows x86
553,TS Secret,Distortion/OD,Overdrive,2.5,https://plugins4free.com/get_plug/TSS.zip,1.1,Windows x86
541,Moot,Gate/Deesser,Audio mute,4,https://plugins4free.com/get_plug/moot.zip,1.4,Windows x86
559,Miasma,null,null,2.8,https://plugins4free.com/get_plug/Miasma.zip,0,Windows x86
551,Distroyr,Distortion/OD,Distortion,4.172,https://plugins4free.com/get_plug/Distroyr.zip,1.2,Windows x86
548,Broadcast,Mastering/Strip,Dynamic Processor,4.439,https://plugins4free.com/get_plug/Broadcast.zip,0.2,Windows x86
560,OverDubber,Delay/Echo,Delay,3.6,https://plugins4free.com/get_plug/overdubber_1_75.zip,1.9,Windows x86
564,Echomania,Delay/Echo,Tape delay,3.714,https://plugins4free.com/get_plug/Echomania.zip,1.5,Windows x86
522,BassLane,Spatial,Stereo Tool,3.688,https://plugins4free.com/get_plug/BassLane.zip,1.3,Windows x86
542,Black Water Reverb,null,null,3.917,https://plugins4free.com/get_plug/BlackWaterReverb.zip,0.1,Windows x86
561,SynceDelay,Delay/Echo,Delay,1.5,https://plugins4free.com/get_plug/SynceDelay.zip,0.9,Windows x86
562,mgTempoDelay,Delay/Echo,Gate delay,4.083,https://plugins4free.com/get_plug/mgTempoDelay.zip,0.5,Windows x86
549,mgTriggerGate,Gate/Deesser,Rhythmic gate,4.615,https://plugins4free.com/get_plug/mgTriggerGate.zip,0.6,Windows x86
550,killerGATE+,Gate/Deesser,Rhythmic gate,4.125,https://plugins4free.com/get_plug/killerGATE.zip,0.8,Windows x86
563,Vintage Tape Delay,Delay/Echo,Tape delay,2.667,https://plugins4free.com/get_plug/VintageTapeDelay.zip,8.1,Windows x86
556,TriDirt,Distortion/OD,Multiband distortion,4.173,https://plugins4free.com/get_plug/TriDirt.zip,0.8,Windows x86
555,Thrummaschine,Distortion/OD,Distortion,3.667,https://plugins4free.com/get_plug/thrummaschine.zip,null,Windows x86
557,PianoVerb,null,null,3.571,https://plugins4free.com/get_plug/PianoVerb.zip,1.1,Windows x86
544,SIR,Reverb,Convolution Reverb,4.571,https://plugins4free.com/get_plug/SIR.zip,1.1,Windows x86
558,Effectizer,MultiFX,Multi-effects,3,https://plugins4free.com/get_plug/Effectizer.zip,1.5,Windows x86
565,Airwall,Spatial,Stereo imager,3,https://plugins4free.com/get_plug/Airwall.zip,0.7,Windows x86
567,Waterfall,Delay/Echo,Delay,3.25,https://plugins4free.com/get_plug/Waterfall.zip,0.6,Windows x86
568,Ambience,null,null,4.068,https://plugins4free.com/get_plug/Ambience.zip,null,Windows x86
570,ET-200,Delay/Echo,Echo,4.7,https://plugins4free.com/get_plug/ET-200.zip,0.8,Windows x86
566,Magnetwall,Modulation,Chorus,3,https://plugins4free.com/get_plug/Magnetwall.zip,0.6,Windows x86
571,RoomMachine 844,null,null,4.308,https://plugins4free.com/get_plug/RoomMachine844.zip,0.3,Windows x86
569,Dubb Box,Delay/Echo,Tape delay,3.652,https://plugins4free.com/get_plug/DubbBox.zip,null,Windows x86
574,VariableTrem,Modulation,Tremolo,null,https://plugins4free.com/get_plug/VariableTrem.zip,0.1,Windows x86
573,ThresholdDelay,Delay/Echo,Dynamic delay,null,https://plugins4free.com/get_plug/ThresholdDelay.zip,0.1,Windows x86
575,MidiWah,Modulation,Wah Wha,4,https://plugins4free.com/get_plug/MidiWah.zip,0.1,Windows x86
572,WhirlPool,Delay/Echo,Delay,3.75,https://plugins4free.com/get_plug/WhirlPool.zip,0.7,Windows x86
576,Brackenbury Tube Amplifier,Guitar/Amp,Amp simulator,3.714,https://plugins4free.com/get_plug/BrackenburyTubeAmplifier.zip,1.5,Windows x86
596,Subconscious,Seq/Arp,Dual hybrid synth,4.1,https://plugins4free.com/get_plug/subconsciousv1.2.zip,1.8,Windows x86
586,Casiopea,Hybrid/Other,Phase distortion synth,4,https://plugins4free.com/get_plug/casiopea_v0111.zip,0.7,Windows x86
588,Atonoise Pro,Ambient,Atonal synth,4.111,https://plugins4free.com/get_plug/Atonoise-Pro.zip,22.3,Windows x86
599,TAL-Reverb,Reverb,Plate reverb,3.917,https://plugins4free.com/get_plug/TAL-Reverb.zip,0.7,Windows x86
591,easy-mr. stringer,Strings,String synth,3.877,https://plugins4free.com/get_plug/easy-mr-stringer.zip,7,Windows x86
590,easy-drum o4 SE 909,Drum_machines,TR-909 emulation,3.444,https://plugins4free.com/get_plug/easydrum04SE9o9.zip,2.7,Windows x86
584,KR-Reverb FS,null,null,4.2,https://plugins4free.com/get_plug/KR-ReverbFSLinuxVST.zip,1.7,Linux
580,Free Amp 3,Guitar/Amp,Amp simulator,3.803,https://plugins4free.com/get_plug/FreeAmp3.6.zip,3.1,Windows x86
577,CrunchDude,Guitar/Amp,Amp simulator,2.75,https://plugins4free.com/get_plug/CrunchDude.zip,1.2,Windows x86
587,Anvilia Pro,Wavetable,2 osc / Wavetable synth,4.056,https://plugins4free.com/get_plug/AnviliaPro.zip,20.7,Windows x86
578,Dirthead,Guitar/Amp,Amp simulator,3.9,https://plugins4free.com/get_plug/Dirthead.zip,0.3,Windows x86
579,Extremist,Guitar/Amp,Guitar FX,3.077,https://plugins4free.com/get_plug/Extremist.zip,0.2,Windows x86
597,da Hornet,Analog,Analog synth,3.571,https://plugins4free.com/get_plug/daHornet.zip,1.2,Windows x86
581,Juicy 77,Guitar/Amp,Amp simulator,4.778,https://plugins4free.com/get_plug/Juicy77.zip,2.6,Windows x86
582,OctBuz,Distortion/OD,Octaver / fuzz,3.1,https://plugins4free.com/get_plug/OctBUZ.zip,0.9,Windows x86
593,SuperRiff Guitar,Guitar/Bass,Electric guitar,3.588,https://plugins4free.com/get_plug/srg.zip,46.7,Windows x86
589,AlioNoctis Pro,Ambient,Texture synth,4.143,https://plugins4free.com/get_plug/AlioNoctis-Pro.zip,23.8,Windows x86
598,TAL-Dub II,Delay/Echo,Vintage delay,4.563,https://plugins4free.com/get_plug/TAL-Dub-2-x64.zip,null,Windows x64
592,Boomed-FM,FM,FM synth,null,https://plugins4free.com/get_plug/Boomed.zip,null,Windows x86
605,truc,MultiFX,Morphing multi-FX,null,https://plugins4free.com/get_plug/truc.zip,2.1,Windows x86
604,FMMF,FM,FM synth,3.5,https://plugins4free.com/get_plug/FMMF.zip,2.6,Windows x86
609,Flang-3R,Modulation,6 band flanger,3.75,https://plugins4free.com/get_plug/Flang-3R_V1.02.zip,1.1,Windows x86
600,TAL-Elek7ro,Analog,Virtual analog synth,3.921,https://plugins4free.com/get_plug/TAL-Elek7ro-II-x64.zip,null,Windows x64
606,D2,Dynamics,Compressor,3.167,https://plugins4free.com/get_plug/D2.zip,1.7,Windows x86
601,TAL-Filter,Filtering,Multi-mode filter,4.857,https://plugins4free.com/get_plug/TAL-Filter-x64.zip,13.1,Windows x64
613,Nastyshaper,Distortion/OD,Waveshaping distorsion,3.2,https://plugins4free.com/get_plug/Nastyshaper.zip,0.1,Windows x86
602,WOW & FLUTTER,Tube/Tape,Vintage playback simulation,4.783,https://plugins4free.com/get_plug/wow_n_flutter_1_0.zip,null,Windows x86
608,PulseModulator,Modulation,Tremolo stomp,3.786,https://plugins4free.com/get_plug/WIN_pm.zip,1.8,Windows x86
631,MS2Synth,Seq/Arp,Analog synth,3.429,https://plugins4free.com/get_plug/cy_MS2Synth.zip,2.1,Windows x86
612,AMT-1,Filtering,Quad multi filter,3.75,https://plugins4free.com/get_plug/AMT-1.zip,1.7,Windows x86
610,Glass Armanica,Folk/Ethnic,Glass harmonica,4.188,https://plugins4free.com/get_plug/GlassArmanica.zip,11.5,Windows x86
619,Blue Cat Phaser,Modulation,Vintage phaser,3,https://plugins4free.com/get_plug/BlueCatPhaserVST-x64Setup.zip,8.1,Windows x64
632,Drumkit,Drumkits,Drum kit sampler,3.476,https://plugins4free.com/get_plug/cy_drumkit.zip,2.5,Windows x86
618,Blue Cat Triple EQ,EQ,3 band semi-parametric  EQ,4.031,https://plugins4free.com/get_plug/BlueCatTripleEQVST-x64Setup.zip,9.7,Windows x64
611,ABVSTI,Hybrid/Other,Sound generator,4.077,https://plugins4free.com/get_plug/ab-vsti.zip,0.7,Windows x86
616,MEDDLE,Wavetable,Waveform synth,2.7,https://plugins4free.com/get_plug/MEDDLE.zip,1.6,Windows x86
614,Hexaline,Modulation,Ambient chorus / enhancer,4.375,https://plugins4free.com/get_plug/Hexaline202.zip,0.2,Windows x86
623,DrumTable,Drumkits,Drum kit sampler,2.789,https://plugins4free.com/get_plug/DrumTable.zip,19.2,Windows x86
628,Karnage,Analog,Analog synth,3.692,https://plugins4free.com/get_plug/karnage.zip,1.4,Windows x86
617,VS-1 / oscilloscope,Analog,Analogue / subtractive synth,4.571,https://plugins4free.com/get_plug/VS-1.zip,1.7,Windows x86
629,Whooo,Misc.,Theremin like,4.167,https://plugins4free.com/get_plug/whooo.zip,1.5,Windows x86
624,TMP-Sounder,Hybrid/Other,TMP-Array oscillator,2.286,https://plugins4free.com/get_plug/TMP-Sounder.zip,1.3,Windows x86
634,PLASTIC Piano,Lo-fi,Piano toy emulation,4.067,https://plugins4free.com/get_plug/PlasticPiano.zip,1.4,Windows x86
